0.000000e+00,0.000000e+00
1.000000e-05,0.000000e+00
2.000000e-05,5.137920e-04
3.000000e-05,1.392841e-03
4.000000e-05,3.134012e-04
5.000000e-05,1.392841e-03
6.000000e-05,1.187503e-03
6.999999e-05,1.343966e-03
8.000000e-05,1.349509e-03
9.000000e-05,1.343966e-03
1.000000e-04,1.507103e-03
1.100000e-04,1.295209e-03
1.200000e-04,2.385814e-03
1.300000e-04,1.295209e-03
1.400000e-04,2.181251e-03
1.500000e-04,2.688348e-03
1.600000e-04,2.699930e-03
1.700000e-04,2.688348e-03
1.800000e-04,3.209699e-03
1.900000e-04,4.081041e-03
2.000000e-04,3.013413e-03
2.100000e-04,4.081041e-03
2.200000e-04,3.882516e-03
2.300000e-04,4.032284e-03
2.400000e-04,4.048701e-03
2.500000e-04,4.032284e-03
2.600000e-04,4.201468e-03
2.700000e-04,3.983527e-03
2.800000e-04,5.084749e-03
2.900000e-04,3.983527e-03
3.000000e-04,4.875895e-03
3.100000e-04,5.376577e-03
3.200000e-04,5.398888e-03
3.300000e-04,5.376577e-03
3.400000e-04,5.904391e-03
3.500000e-04,6.769344e-03
3.600000e-04,5.712345e-03
3.700000e-04,6.769344e-03
3.800000e-04,6.577335e-03
3.900000e-04,6.719515e-03
4.000000e-04,6.748043e-03
4.100000e-04,6.719515e-03
4.200000e-04,6.896101e-03
4.300000e-04,6.670639e-03
4.400000e-04,7.783853e-03
4.500000e-04,6.670639e-03
4.600000e-04,7.570229e-03
4.700000e-04,8.064106e-03
4.800000e-04,8.097373e-03
4.900000e-04,8.064106e-03
5.000000e-04,8.598298e-03
5.100000e-04,9.456500e-03
5.200000e-04,8.410756e-03
5.300000e-04,9.456500e-03
5.400000e-04,9.271076e-03
5.500000e-04,9.406433e-03
5.600000e-04,9.445982e-03
5.700000e-04,9.406433e-03
5.800000e-04,9.589570e-03
5.900000e-04,9.357437e-03
6.000000e-04,1.048185e-02
6.100000e-04,9.357437e-03
6.200000e-04,1.026399e-02
6.300000e-04,1.075052e-02
6.400000e-04,1.079614e-02
6.500000e-04,1.075052e-02
6.600000e-04,1.129241e-02
6.700000e-04,1.214288e-02
6.800000e-04,1.110895e-02
6.900000e-04,1.214288e-02
7.000000e-04,1.196465e-02
7.100000e-04,1.209305e-02
7.200000e-04,1.214334e-02
7.300000e-04,1.209305e-02
7.400000e-04,1.228234e-02
7.500000e-04,1.204358e-02
7.600000e-04,1.317878e-02
7.700000e-04,1.204358e-02
7.800000e-04,1.295622e-02
7.900000e-04,1.343648e-02
8.000000e-04,1.349262e-02
8.100000e-04,1.343648e-02
8.200000e-04,1.398465e-02
8.300000e-04,1.482840e-02
8.400000e-04,1.380620e-02
8.500000e-04,1.482840e-02
8.600000e-04,1.465781e-02
8.700000e-04,1.477785e-02
8.799999e-04,1.484092e-02
8.900000e-04,1.477785e-02
9.000000e-04,1.497515e-02
9.100000e-04,1.472826e-02
9.200000e-04,1.587524e-02
9.300000e-04,1.472826e-02
9.400000e-04,1.564755e-02
9.500000e-04,1.612099e-02
9.600000e-04,1.618816e-02
9.700000e-04,1.612099e-02
9.800000e-04,1.667565e-02
9.900000e-04,1.751263e-02
9.999999e-04,1.650140e-02
1.010000e-03,1.751263e-02
1.020000e-03,1.734857e-02
1.030000e-03,1.746161e-02
1.040000e-03,1.753642e-02
1.050000e-03,1.746161e-02
1.060000e-03,1.766635e-02
1.070000e-03,1.741154e-02
1.080000e-03,1.857101e-02
1.090000e-03,1.741154e-02
1.100000e-03,1.833867e-02
1.110000e-03,1.880415e-02
1.120000e-03,1.888298e-02
1.130000e-03,1.880415e-02
1.140000e-03,1.936566e-02
1.150000e-03,2.019675e-02
1.160000e-03,1.919550e-02
1.170000e-03,2.019675e-02
1.180000e-03,2.003803e-02
1.190000e-03,2.014585e-02
1.200000e-03,2.023024e-02
1.210000e-03,2.014585e-02
1.220000e-03,2.035565e-02
1.230000e-03,2.009471e-02
1.240000e-03,2.126451e-02
1.250000e-03,2.009471e-02
1.260000e-03,2.102772e-02
1.270000e-03,2.148624e-02
1.280000e-03,2.157656e-02
1.290000e-03,2.148624e-02
1.300000e-03,2.205448e-02
1.310000e-03,2.287753e-02
1.320000e-03,2.188908e-02
1.330000e-03,2.287753e-02
1.340000e-03,2.272706e-02
1.350000e-03,2.282710e-02
1.360000e-03,2.292332e-02
1.370000e-03,2.282710e-02
1.380000e-03,2.304414e-02
1.390000e-03,2.277596e-02
1.400000e-03,2.395647e-02
1.410000e-03,2.277596e-02
1.420000e-03,2.371495e-02
1.430000e-03,2.416690e-02
1.440000e-03,2.426771e-02
1.450000e-03,2.416690e-02
1.460000e-03,2.474109e-02
1.470000e-03,2.555831e-02
1.480000e-03,2.457984e-02
1.490000e-03,2.555831e-02
1.500000e-03,2.541323e-02
1.510000e-03,2.550741e-02
1.520000e-03,2.561417e-02
1.530000e-03,2.550741e-02
1.540000e-03,2.573064e-02
1.550000e-03,2.545519e-02
1.560000e-03,2.664728e-02
1.570000e-03,2.545519e-02
1.580000e-03,2.640123e-02
1.590000e-03,2.684517e-02
1.600000e-03,2.695760e-02
1.610000e-03,2.684517e-02
1.620000e-03,2.742609e-02
1.630000e-03,2.823599e-02
1.640000e-03,2.726909e-02
1.650000e-03,2.823599e-02
1.660000e-03,2.809783e-02
1.670000e-03,2.818485e-02
1.680000e-03,2.830311e-02
1.690000e-03,2.818485e-02
1.700000e-03,2.841481e-02
1.710000e-03,2.813263e-02
1.720000e-03,2.933564e-02
1.730000e-03,2.813263e-02
1.740000e-03,2.908519e-02
1.750000e-03,2.952202e-02
1.760000e-03,2.964595e-02
1.770000e-03,2.952202e-02
1.780000e-03,3.010967e-02
1.790000e-03,3.091259e-02
1.800000e-03,2.995637e-02
